Latitude,Longitude,VSA_BPL
39.748693,-105.001573,140.5847803
39.748655,-105.001642,141.7199313
39.74863,-105.001708,139.1748529
39.748617,-105.00177,142.4044705
39.74861,-105.001823,141.1871666
39.748607,-105.001862,139.4618762
39.748605,-105.001885,136.7489851
39.748603,-105.001897,141.0945027
39.748603,-105.0019,142.1335902
39.748603,-105.001902,142.0648731
39.748605,-105.001902,142.6968652
39.748605,-105.001902,143.6229114
39.748605,-105.001902,141.6230209
39.748605,-105.001902,141.6558009
39.748605,-105.001902,143.1024323
39.748607,-105.001902,142.4760621
39.748607,-105.001902,142.408917
39.748607,-105.001903,141.5764979
39.748607,-105.001903,141.8637786
39.748607,-105.001903,142.8071486
39.748608,-105.001903,143.3507709
39.748608,-105.001903,143.0710481
39.748608,-105.001903,142.9137904
39.748608,-105.001903,142.2143294
39.748608,-105.001903,140.0409679
39.748608,-105.00191,142.413349
39.748605,-105.001928,143.5612046
39.748595,-105.001958,141.726154
39.748573,-105.001988,143.5374331
39.748545,-105.002007,144.9085382
39.74851,-105.002008,147.04772
39.748472,-105.001995,145.2985871
39.74843,-105.001968,146.9768798
39.748383,-105.001937,145.2702201
39.748332,-105.001902,146.2672437
39.748275,-105.001863,146.0141686
39.748215,-105.001823,146.6890973
39.748152,-105.001783,146.8401885
39.748092,-105.001745,146.5747697
39.748037,-105.001707,146.7879184
39.747962,-105.001658,152.0276165
39.747948,-105.00165,149.7307972
39.747947,-105.001648,152.0829919
39.747947,-105.001648,149.102906
39.747947,-105.001648,153.4403562
39.747947,-105.001648,155.2526505
39.747948,-105.001648,154.4218612
39.747948,-105.001648,161.0405017
39.747948,-105.001648,144.6201896
39.747943,-105.001645,147.3702473
39.747928,-105.001635,146.0102174
39.747885,-105.001568,144.2574781
39.74787,-105.00151,143.2287481
39.747862,-105.00144,143.9272291
39.747865,-105.001362,145.5075863
39.74789,-105.001187,145.4787511
39.747908,-105.001093,140.4772354
39.747947,-105.000895,140.9788083
39.748013,-105.000707,143.2740384
39.74806,-105.000623,147.8577979
39.748113,-105.000545,147.447954
39.748172,-105.000468,151.9319147
39.748293,-105.000315,150.376087
39.748355,-105.000238,153.5377223
39.748415,-105.000165,153.1616514
39.748473,-105.000093,152.1374198
39.748627,-104.9999,146.6217629
39.748668,-104.999847,144.7868009
39.748703,-104.999798,148.1391091
39.748762,-104.999718,147.3549261
39.74878,-104.999693,143.2058748
39.748792,-104.999677,145.9133315
39.748793,-104.99967,142.506213
39.748792,-104.999663,145.9766376
39.74879,-104.99966,146.5252226
39.748788,-104.999655,148.7195331
39.748792,-104.999647,147.0894805
39.748828,-104.999593,146.3124773
39.748858,-104.999548,145.1778951
39.748897,-104.999493,146.9630206
39.748938,-104.999437,145.735346
39.749037,-104.99931,145.3890876
39.749092,-104.999242,145.3667001
39.749147,-104.999173,145.5003931
39.749207,-104.9991,146.1168229
39.749328,-104.99895,143.6811451
39.74939,-104.998875,145.2360256
39.749448,-104.998802,145.5470591
39.749503,-104.998732,148.6459654
39.749607,-104.998598,149.1569719
39.749652,-104.99854,149.2800292
39.749692,-104.99849,151.1710669
39.749723,-104.99845,150.885934
39.749763,-104.998398,147.646402
39.749772,-104.998387,145.6243761
39.749772,-104.998378,146.951743
39.74977,-104.99837,145.8450164
39.749765,-104.998355,146.61749
39.749762,-104.998348,144.26056
39.74976,-104.99834,146.1349247
39.749758,-104.998333,146.5412469
39.749755,-104.998318,144.823535
39.749752,-104.998312,146.3500269
39.749752,-104.998305,144.325258
39.749752,-104.998303,146.3803756
39.749755,-104.998302,146.0324502
39.749758,-104.998302,146.026472
39.74976,-104.9983,146.6134594
39.749762,-104.998298,146.2487271
39.749763,-104.998293,146.4748218
39.749762,-104.99829,148.0037827
39.749762,-104.998288,148.4868171
39.749762,-104.998287,147.2715979
39.74976,-104.998285,149.0356144
39.74976,-104.998285,147.0507096
39.749762,-104.998285,150.321423
39.749763,-104.998285,148.4917814
39.749782,-104.998253,145.4359125
39.749805,-104.998217,144.7238605
39.749838,-104.998167,144.4747971
39.74988,-104.99811,142.8963018
39.749985,-104.997983,145.0553462
39.750045,-104.99791,141.3392318
39.750107,-104.997835,147.4188482
39.750172,-104.997758,146.3139175
39.750297,-104.997613,148.8059219
39.750353,-104.997545,150.157748
39.750412,-104.997482,149.4785228
39.750467,-104.997425,149.6447595
39.750577,-104.997317,148.6010552
39.750632,-104.997263,146.8090275
39.750685,-104.997208,144.8717089
39.750738,-104.99715,143.0257031
39.75085,-104.99701,149.1402504
39.75097,-104.996863,152.1421815
39.751028,-104.996788,149.8096254
39.75116,-104.996627,147.8569463
39.751292,-104.996447,151.5096086
39.751353,-104.996357,150.404292
39.75147,-104.996203,152.6464022
39.751518,-104.996142,151.8088601
39.751557,-104.996093,150.7463884
39.751585,-104.996055,151.1584346
39.751615,-104.996015,160.4341675
39.75162,-104.996012,155.6331824
39.751622,-104.996015,158.862855
39.751623,-104.99602,157.8646333
39.751625,-104.996022,158.1444203
39.751625,-104.996023,159.4575431
39.751627,-104.996023,156.9283959
39.751627,-104.996025,154.3829385
39.751627,-104.996025,155.9493325
39.751628,-104.996025,160.1657812
39.751628,-104.996025,158.6381759
39.751628,-104.996028,158.5310276
39.75163,-104.996028,157.9846441
39.75163,-104.99603,156.9071762
39.75163,-104.99603,155.6175908
39.75163,-104.996032,162.9156433
39.75163,-104.996032,152.9003452
39.75163,-104.996033,156.5120814
39.75163,-104.996035,152.3075401
39.751632,-104.996037,153.095935
39.751632,-104.996038,152.3291656
39.751632,-104.99604,152.4780865
39.751633,-104.996043,151.9186035
39.751633,-104.996047,154.0093698
39.751635,-104.996048,155.1417675
39.751635,-104.996048,151.6497858
39.751635,-104.99605,155.0060561
39.751635,-104.996052,153.2325876
39.751637,-104.996052,155.903479
39.751637,-104.996053,163.4796664
39.751637,-104.996055,159.1707029
39.751637,-104.996055,152.4761742
39.751638,-104.996055,152.3476637
39.75165,-104.996042,149.3257464
39.751668,-104.996017,149.0430017
39.751695,-104.99598,146.1773708
39.751727,-104.995942,144.503065
39.751808,-104.995923,142.3268067
39.75185,-104.995948,138.786181
39.751888,-104.99599,142.9736422
39.75193,-104.996042,141.2179643
39.75202,-104.99616,141.4626742
39.752065,-104.99622,141.4165998
39.752112,-104.996282,140.5730171
39.752157,-104.996343,137.52967
39.752233,-104.996457,140.2373658
39.752265,-104.996502,139.4039234
39.75229,-104.99654,141.2777151
39.752308,-104.99657,144.0474669
39.752327,-104.996603,147.0384071
39.752328,-104.996612,144.4303537
39.752327,-104.996617,144.3470126
39.752323,-104.996622,146.1008385
39.752317,-104.996633,140.1305569
39.752315,-104.996638,147.4060573
39.752313,-104.996642,146.0330862
39.752312,-104.996645,146.1263291
39.75231,-104.996652,149.6051026
39.752308,-104.996655,147.3151561
39.752307,-104.996657,147.7331424
39.752305,-104.99666,150.8592641
39.7523,-104.996667,142.7651366
39.752298,-104.99667,139.5839831
39.752295,-104.996675,140.348663
39.752297,-104.996685,139.8989156
39.752328,-104.996732,141.6138697
39.752357,-104.996768,143.3142967
39.75239,-104.996812,141.7643099
39.75243,-104.996862,140.4081208
39.752525,-104.996978,145.428181
39.752575,-104.997045,144.4758587
39.752627,-104.99711,144.6707905
39.752678,-104.997178,144.0131589
39.752785,-104.997313,144.0224343
39.752838,-104.997382,143.5063205
39.752892,-104.99745,138.9326141
39.752947,-104.997522,140.9245516
39.753055,-104.997665,144.2936525
39.75311,-104.997735,143.9542666
39.753165,-104.997807,140.2987061
39.75322,-104.997878,146.8645787
39.753332,-104.998025,143.5821258
39.753388,-104.998098,145.2174276
39.753447,-104.998168,140.5391532
39.753502,-104.998238,137.0930457
39.753602,-104.998367,139.9021058
39.753643,-104.998425,137.8782999
39.753677,-104.99848,145.2370958
39.753697,-104.998535,142.5568049
39.753692,-104.998645,149.0266054
39.75367,-104.99869,151.0994938
39.753643,-104.99873,154.6449045
39.753617,-104.998767,153.3848994
39.753567,-104.998837,154.8358474
39.753545,-104.998867,153.0934835
39.753525,-104.998895,154.2075935
39.753503,-104.998927,152.1269512
39.753438,-104.999017,144.4382518
39.753397,-104.999075,146.976384
39.75335,-104.99914,150.0533263
39.753303,-104.999207,150.1708376
39.753203,-104.999343,151.3257009
39.753105,-104.999472,151.3632128
39.753025,-104.999573,152.3424732
39.752983,-104.99963,157.9853392
39.752975,-104.99964,154.3457778
39.752973,-104.999643,162.2514355
39.752978,-104.999642,155.027685
39.75298,-104.999642,153.1684535
39.75298,-104.999643,153.1273006
39.752975,-104.99965,153.1306397
39.752952,-104.999677,149.4085816
39.752935,-104.999692,149.2853744
39.752913,-104.999705,149.4984943
39.752887,-104.999712,147.5976715
39.752818,-104.999695,147.0379623
39.752742,-104.999632,146.577384
39.752702,-104.999587,151.1087451
39.752617,-104.999485,146.3127108
39.752572,-104.999423,147.4485258
39.752527,-104.999363,146.3547137
39.752478,-104.999302,148.5157358
39.752382,-104.99917,144.9864458
39.752333,-104.999105,149.2602585
39.752287,-104.99904,146.4961554
39.752242,-104.99898,144.5624463
39.752148,-104.998853,146.4177603
39.752102,-104.998793,146.7921217
39.752055,-104.998733,145.8069384
39.752007,-104.998672,145.5813193
39.751908,-104.998543,143.6297212
39.75186,-104.998477,143.3691877
39.75181,-104.99841,143.9268432
39.751758,-104.99834,139.9451452
39.75165,-104.998198,140.9082251
39.751597,-104.998127,140.7634838
39.751543,-104.998058,141.6492024
39.751493,-104.997992,141.7573458
39.751393,-104.997865,139.5344336
39.751343,-104.997805,142.5777081
39.751295,-104.997748,141.2699306
39.75125,-104.997695,138.4568538
39.751177,-104.997607,139.2629719
39.751152,-104.997577,138.7475329
39.751133,-104.997558,138.8154464
39.75112,-104.997547,138.9792878
39.75111,-104.997542,139.015581
39.751108,-104.997543,140.5511506
39.751107,-104.997547,139.2697672
39.751105,-104.99755,139.3178856
39.751102,-104.997555,138.8358659
39.7511,-104.997558,139.4048987
39.751098,-104.997563,138.8663565
39.751097,-104.997567,138.7299107
39.751093,-104.997572,137.8829613
39.751092,-104.997575,139.0754771
39.75109,-104.997578,138.6979703
39.751088,-104.997582,138.0216987
39.751085,-104.997588,141.9430527
39.751083,-104.997592,140.0153071
39.751082,-104.997595,139.068384
39.751082,-104.997595,138.780571
39.751083,-104.997595,138.5564104
39.751082,-104.99759,137.5903513
39.751075,-104.99758,139.7290966
39.75104,-104.997538,142.3753421
39.751013,-104.997508,142.9090901
39.750982,-104.99747,144.9892732
39.750945,-104.997428,142.2484377
39.750858,-104.99733,142.447284
39.750813,-104.99727,141.4860677
39.750767,-104.997208,138.3495572
39.750717,-104.997143,138.8665016
39.750593,-104.997018,143.4630512
39.750528,-104.99695,142.4559266
39.750465,-104.996877,141.6770303
39.750402,-104.9968,140.8062398
39.750283,-104.996653,139.5404359
39.75023,-104.996585,143.3313087
39.750183,-104.996522,141.6051645
39.750147,-104.996468,141.7775019
39.750077,-104.996408,142.3471722
39.750035,-104.996412,143.2415719
39.749993,-104.996437,140.786723
39.749953,-104.996477,142.3293437
39.749872,-104.996567,143.7411956
39.749823,-104.99662,144.2044598
39.749768,-104.996677,143.7798766
39.749712,-104.996745,145.7229028
39.749592,-104.996892,146.7957812
39.74953,-104.996965,146.9758204
39.74947,-104.997037,145.8284051
39.749412,-104.99711,145.2492239
39.749303,-104.99725,146.6875861
39.749252,-104.997323,146.9615115
39.749198,-104.997398,145.2058804
39.749145,-104.997472,144.7640425
39.749042,-104.997608,149.1868451
39.748995,-104.997668,149.7518091
39.748962,-104.997712,149.5801272
39.748933,-104.997742,149.5505088
39.748893,-104.997785,150.1138265
39.748877,-104.997802,151.0264503
39.748865,-104.997817,148.4326633
39.748853,-104.99783,150.7698774
39.748832,-104.997842,148.5792292
39.74882,-104.997843,151.6168226
39.748812,-104.997843,152.8717752
39.748802,-104.997842,151.0580613
39.748788,-104.997833,162.2141435
39.748787,-104.997822,157.4009208
39.748785,-104.997813,160.264843
39.748783,-104.997802,159.2372154
39.748777,-104.997783,160.7392677
39.748775,-104.997777,160.8004707
39.748772,-104.99777,161.3109836
39.74877,-104.997763,155.9806502
39.748768,-104.99776,162.8845997
39.748768,-104.99776,161.1218293
39.748768,-104.997762,163.1842351
39.748768,-104.997763,157.3406765
39.748768,-104.997762,155.2353169
39.748763,-104.997757,163.7362909
39.74876,-104.99775,166.5438898
39.748757,-104.997745,163.5563432
39.748752,-104.997732,160.0583092
39.748748,-104.997725,161.3368445
39.748748,-104.997718,161.3318818
39.748747,-104.99771,160.271584
39.748745,-104.997697,165.4867127
39.748745,-104.99769,149.3400816
39.748743,-104.997683,151.3804188
39.748742,-104.997678,150.5691952
39.748732,-104.997673,151.3199671
39.748717,-104.997685,151.0270604
39.748695,-104.997707,150.4514327
39.748675,-104.997737,150.3164039
39.748638,-104.997817,151.4411162
39.748615,-104.997863,151.7242277
39.74859,-104.997917,150.3259605
39.748557,-104.99797,150.4958941
39.748483,-104.998077,152.4041616
39.748447,-104.998127,151.0650301
39.748413,-104.998173,150.6206978
39.748383,-104.998215,148.5158228
39.748335,-104.998292,147.8012883
39.74832,-104.99832,149.932743
39.748312,-104.99834,149.5553351
39.748312,-104.998352,147.5713557
39.748315,-104.998363,146.30521
39.748317,-104.99837,146.2664352
39.748318,-104.998375,145.2889707
39.74832,-104.99838,144.5964094
39.748322,-104.99839,143.5491157
39.748323,-104.998393,145.9389568
39.748325,-104.998398,148.0900094
39.748327,-104.998402,148.9969363
39.74833,-104.998408,149.0767308
39.748333,-104.998412,148.4005652
39.748335,-104.998415,148.7362716
39.748337,-104.998417,149.0714663
39.74834,-104.998423,148.2348665
39.748342,-104.998425,149.3236619
39.748343,-104.998428,147.8581513
39.748343,-104.99843,150.6195102
39.748347,-104.998435,149.8883955
39.748348,-104.998437,148.6869113
39.748348,-104.998438,150.1485481
39.74835,-104.998442,151.5058011
39.748353,-104.998445,149.8337742
39.748353,-104.998447,148.8624133
39.748355,-104.998448,147.6969632
39.748355,-104.99845,148.3459042
39.748358,-104.998453,149.8678289
39.74836,-104.998457,148.9935449
39.74836,-104.998457,150.6465581
39.748362,-104.99846,148.8703536
39.748363,-104.998462,148.2239057
39.748363,-104.998462,146.8210151
39.748365,-104.998465,149.823093
39.748365,-104.998465,147.4925865
39.748367,-104.998467,147.1101918
39.748368,-104.998468,149.3077133
39.748368,-104.99847,146.9791218
39.74837,-104.998472,147.1442079
39.74837,-104.998472,147.7059925
39.748372,-104.998473,147.5805101
39.748373,-104.998473,147.6887403
39.748375,-104.998475,149.7559894
39.748375,-104.998475,147.8935032
39.748373,-104.998477,147.7591249
39.748373,-104.99848,145.8907579
39.748372,-104.99848,150.7522591
39.748372,-104.998482,150.9826883
39.74837,-104.998483,147.0738922
39.748355,-104.998507,148.3655789
39.748342,-104.99853,149.4617753
39.748332,-104.99856,147.8879446
39.748328,-104.998598,147.1463245
39.748362,-104.998683,147.9619875
39.748392,-104.998727,148.2586454
39.748427,-104.998773,148.8573312
39.748465,-104.998822,147.1633994
39.748542,-104.998922,147.1744612
39.748577,-104.998968,149.4029999
39.74861,-104.999013,146.393676
39.74864,-104.999052,147.0845178
39.74869,-104.999122,148.936973
39.748715,-104.999157,148.0788719
39.74874,-104.999195,148.8140435
39.748767,-104.999235,148.5563297
39.74882,-104.999303,145.6234315
39.748838,-104.999328,149.3112191
39.74885,-104.999343,146.6641085
39.748858,-104.999353,146.9534918
39.748885,-104.999377,148.796116
39.748907,-104.999385,148.7423747
39.748935,-104.999383,147.1184329
39.748965,-104.99937,145.4574101
39.749028,-104.999315,146.3590078
39.749065,-104.999278,145.221507
39.749105,-104.999238,145.4526598
39.74915,-104.999193,144.1106377
39.749247,-104.999092,143.5130843
39.749297,-104.999038,140.0359803
39.749343,-104.998983,140.1142702
39.749392,-104.998925,139.2461685
39.749487,-104.998807,143.6461732
39.749533,-104.998747,148.1215613
39.749582,-104.998683,149.0149539
39.74963,-104.998615,148.5465886
39.749733,-104.998478,146.6897901
39.749785,-104.998408,146.5656825
39.749835,-104.99834,144.9939439
39.749887,-104.998273,142.5646922
39.749987,-104.99814,142.9908915
39.750038,-104.998075,144.7795945
39.75009,-104.998008,141.0884335
39.75014,-104.997943,148.1849467
39.750245,-104.997813,149.2349431
39.750297,-104.997748,148.2840497
39.750347,-104.997685,147.5665898
39.7504,-104.997622,149.0435883
39.750508,-104.997497,150.6481635
39.750565,-104.997432,149.666849
39.750618,-104.997367,146.6554139
39.750672,-104.9973,145.7622616
39.750778,-104.997168,142.1036645
39.750828,-104.997103,145.096693
39.75088,-104.997037,149.5490729
39.750935,-104.99697,152.0452782
39.751055,-104.996825,149.8231028
39.75112,-104.996747,147.466853
39.751185,-104.99667,147.5055419
39.751245,-104.996597,148.0396152
39.751342,-104.996468,152.3612221
39.751385,-104.99641,150.6806453
39.75142,-104.996362,151.4708859
39.751445,-104.996328,148.5622994
39.751473,-104.996292,161.7232409
39.751477,-104.996287,163.2252033
39.751477,-104.996285,164.5276763
39.751475,-104.996283,163.1465329
39.751473,-104.996282,162.9003762
39.751473,-104.99628,160.2845995
39.751472,-104.996278,160.2495523
39.751472,-104.996278,159.090857
39.75147,-104.996277,159.8057512
39.751468,-104.996275,157.218419
39.751468,-104.996275,156.6269679
39.751467,-104.996273,157.4122611
39.751465,-104.996272,157.1758699
39.751465,-104.99627,155.8770648
39.751463,-104.996268,157.4269915
39.751462,-104.996267,157.0040285
39.75146,-104.996265,159.3698808
39.751458,-104.996263,156.2987968
39.751458,-104.996262,161.3096228
39.751457,-104.99626,160.9231928
39.751455,-104.996258,161.9101178
39.751455,-104.996258,160.9668517
39.751455,-104.996258,158.3391821
39.751455,-104.996257,157.3754587
39.751453,-104.996257,161.987918
39.751453,-104.996255,164.0304033
39.751453,-104.996255,148.5885541
39.751453,-104.996255,153.4332215
39.751458,-104.996247,151.8869941
39.75147,-104.996232,151.2806423
39.751485,-104.996212,152.6260035
39.7515,-104.996192,154.8699905
39.751542,-104.99614,150.0601262
39.751572,-104.996102,149.8596548
39.751607,-104.996057,149.7328613
39.751647,-104.996008,148.1580774
39.751733,-104.995937,145.591025
39.751782,-104.995933,141.5194438
39.75183,-104.995955,138.3262492
39.751875,-104.995995,142.0138655
39.751967,-104.99611,139.0929828
39.752013,-104.996172,138.730312
39.752062,-104.996235,141.5483633
39.75211,-104.996298,142.2475965
39.752195,-104.996413,137.4343616
39.752228,-104.99646,139.339636
39.752252,-104.996493,140.5284705
39.752263,-104.996513,137.7359414
39.752265,-104.996525,138.1373632
39.752263,-104.99653,138.0571205
39.752265,-104.99654,140.7798091
39.752263,-104.996555,143.961179
39.752268,-104.996585,143.312874
39.752272,-104.996595,143.195144
39.752273,-104.9966,142.1813536
39.752273,-104.9966,141.3219687
39.752273,-104.996602,143.4520333
39.752273,-104.996603,143.8870054
39.752273,-104.996605,145.3947945
39.752273,-104.996607,138.5912805
39.752272,-104.99661,139.3169311
39.752272,-104.996612,139.4817142
39.75227,-104.996613,138.7981141
39.752268,-104.996615,138.7449902
39.752267,-104.99662,141.8754109
39.752267,-104.996623,144.3425386
39.75227,-104.996633,141.3149244
39.752277,-104.996648,141.5455515
39.752307,-104.99669,140.5907998
39.752323,-104.996718,141.3356904
39.752337,-104.996753,140.9296152
39.752343,-104.996795,145.6603576
39.752317,-104.996882,147.9507613
39.752287,-104.996918,147.6066176
39.75225,-104.996962,148.9458793
39.752208,-104.997012,148.8845144
39.75211,-104.997142,148.4140773
39.752057,-104.997217,144.3158872
39.752,-104.997297,145.1190042
39.751942,-104.997377,147.7055413
39.751823,-104.997542,146.746174
39.751765,-104.997625,146.7672471
39.751703,-104.997707,144.5732556
39.75158,-104.997873,140.1726021
39.751517,-104.997955,144.6502133
39.751392,-104.998115,145.4044782
39.751332,-104.998197,146.9542946
39.75121,-104.998358,147.5460095
39.751147,-104.99844,150.7221013
39.751087,-104.99852,148.5412839
39.751025,-104.998598,148.0245103
39.750897,-104.998757,142.9403184
39.750832,-104.998835,143.7087157
39.750765,-104.99891,144.837174
39.750698,-104.99899,143.4524842
39.750568,-104.999153,146.921082
39.750503,-104.999233,151.1792431
39.750438,-104.999312,150.8155605
39.750377,-104.99939,151.2112438
39.750257,-104.99955,151.2402848
39.750195,-104.999632,149.0036809
39.750132,-104.99971,146.8617621
39.750068,-104.999785,149.7295406
39.74995,-104.999938,150.0134416
39.749895,-105.000013,151.6336959
39.749848,-105.000078,150.5795417
39.749818,-105.000127,151.3939414
39.749783,-105.000187,151.2783662
39.749768,-105.00021,152.9850906
39.749753,-105.000233,153.6349095
39.749738,-105.000258,149.7217609
39.74971,-105.00032,148.9016449
39.749708,-105.00036,144.215199
39.749718,-105.000402,148.1798544
39.749738,-105.00044,150.1122016
39.749798,-105.000518,146.8742308
39.749833,-105.000562,147.9501708
39.749872,-105.000608,146.5257799
39.749913,-105.000658,146.8121871
39.749998,-105.000767,145.5594316
39.750042,-105.000822,145.0499835
39.750083,-105.000877,145.7951061
39.750123,-105.000928,145.4319069
39.750188,-105.001017,143.4194062
39.750213,-105.001052,149.8005012
39.750235,-105.001083,151.7530443
39.750255,-105.001108,151.3832037
39.750272,-105.001125,150.6846955
39.750273,-105.001127,146.9375268
39.750273,-105.001128,145.9350654
39.750278,-105.00113,145.9777685
39.75031,-105.001133,148.5963341
39.750335,-105.001125,149.560061
39.750365,-105.001105,149.4319274
39.750395,-105.001075,150.2304088
39.750465,-105.000992,149.0236572
39.750505,-105.000942,150.0753897
39.750548,-105.000887,149.6369776
39.750595,-105.000827,145.4712247
39.750698,-105.000698,148.7499875
39.750752,-105.000633,152.0607018
39.750805,-105.000567,152.8475006
39.750857,-105.0005,151.9464244
39.750958,-105.000368,152.9977563
39.751013,-105.000303,151.3579552
39.751068,-105.000238,148.4456482
39.751123,-105.000173,144.7454827
39.751223,-105.000047,143.8730223
39.751272,-104.999987,146.6945275
39.75132,-104.999925,145.8808973
39.751367,-104.999865,146.3389132
39.751465,-104.999738,148.211554
39.751515,-104.999673,148.8498311
39.751565,-104.999607,153.6193597
39.751615,-104.99954,154.7886809
39.751718,-104.999408,155.1193434
39.751772,-104.999342,155.2865261
39.751828,-104.999275,155.5922611
39.751883,-104.999208,154.6714047
39.75199,-104.999078,153.4733437
39.752042,-104.999012,145.5006164
39.752093,-104.998943,147.3004619
39.752145,-104.998873,147.8957945
39.752252,-104.998732,152.4941776
39.752307,-104.998658,152.4234701
39.752365,-104.998585,154.1412279
39.752422,-104.998512,151.9957497
39.752535,-104.998372,151.6608265
39.752592,-104.998302,151.5164289
39.75265,-104.998232,151.5273939
39.752707,-104.998158,151.7397633
39.75282,-104.998007,149.9240643
39.752873,-104.997932,149.4204741
39.752927,-104.99786,148.8177767
39.752973,-104.997792,146.8057989
39.753053,-104.997688,140.800568
39.753093,-104.997662,140.6791646
39.753135,-104.997663,143.6299076
39.753177,-104.997685,140.3654785
39.753253,-104.997772,140.5072873
39.753295,-104.99783,142.435885
39.753338,-104.997893,144.2246998
39.753387,-104.99796,142.6979064
39.753487,-104.998092,138.6881242
39.753535,-104.998155,142.9934466
39.753578,-104.998212,135.2532699
39.753613,-104.99826,142.3615945
39.753658,-104.99833,138.5341793
39.753667,-104.998347,136.1704241
39.753668,-104.998355,137.160966
39.753668,-104.998358,136.4388841
39.753663,-104.998365,136.7381794
39.753662,-104.998368,137.1623815
39.753658,-104.998372,136.3240449
39.753657,-104.998375,136.4700255
39.753653,-104.998382,136.7186889
39.753652,-104.998385,137.227901
39.75365,-104.998387,137.798295
39.753648,-104.99839,136.6357714
39.753645,-104.998393,136.0789025
39.753643,-104.998395,136.4880976
39.753642,-104.998397,136.7172659
39.75364,-104.998397,137.6668554
39.753638,-104.9984,137.5426431
39.753637,-104.9984,137.628668
39.753635,-104.998402,138.1841315
39.753633,-104.998402,137.4731528
39.753633,-104.998403,140.9048525
39.753635,-104.998407,142.5440623
39.753638,-104.998415,141.1588446
39.753645,-104.998425,139.0284306
39.753663,-104.998455,141.381814
39.753675,-104.998482,141.6493292
39.753683,-104.99852,142.6577305
39.753683,-104.998567,145.4353167
39.753652,-104.998673,153.1958174
39.75362,-104.998728,154.761239
39.753582,-104.998783,154.1574034
39.753538,-104.998842,153.3205643
39.753443,-104.998973,144.8410291
39.753393,-104.999045,146.9420031
39.753342,-104.99912,149.1876287
39.753287,-104.999193,150.3335153
39.75318,-104.999333,151.7880998
39.753128,-104.9994,151.7709492
39.753082,-104.99946,152.2206946
39.75304,-104.999515,151.8556887
39.752982,-104.999595,153.8056156
39.752967,-104.999618,153.415044
39.752958,-104.99963,152.443716
39.752952,-104.999642,151.05897
39.752913,-104.999693,147.1076661
39.752882,-104.999732,143.7331322
39.752843,-104.999778,142.7104706
39.752797,-104.99983,151.2710471
39.7527,-104.999955,152.265034
39.752645,-105.000025,151.8466806
39.752588,-105.000098,150.2698492
39.75253,-105.000175,149.6622833
39.752412,-105.00033,150.637884
39.752355,-105.000405,150.7627892
39.752298,-105.00048,152.1914715
39.752242,-105.000555,152.3141641
39.75213,-105.000702,143.0882384
39.752077,-105.000775,141.0958542
39.75202,-105.000845,142.3269326
39.751965,-105.000912,143.9867855
39.751858,-105.00104,151.5498144
39.751807,-105.001103,154.0380895
39.751757,-105.001168,154.6988486
39.751708,-105.001233,156.0080774
39.751607,-105.001365,154.6601321
39.751555,-105.001432,151.825594
39.751505,-105.001497,154.5871242
39.751455,-105.00156,152.9933011
39.751348,-105.001673,152.3929329
39.751298,-105.001728,153.3428926
39.751252,-105.001782,154.551738
39.751207,-105.001837,154.0821786
39.751118,-105.001947,150.7183108
39.751077,-105.001997,147.2668294
39.751035,-105.002035,148.5121107
39.750988,-105.002053,148.2079264
39.750942,-105.002052,146.8483804
39.750893,-105.002033,144.2862021
39.750848,-105.002002,147.9096948
39.750805,-105.001958,145.0438811
39.750758,-105.00191,148.6383772
39.75071,-105.001857,144.2852593
39.750663,-105.001797,149.4922263
39.750617,-105.001737,145.4273222
39.75057,-105.001678,145.0213905
39.750525,-105.001623,146.8075353
39.750482,-105.001573,148.0666883
39.750447,-105.00153,151.6313742
39.750422,-105.001497,144.4815572
39.750405,-105.001478,144.8762665
39.750397,-105.001468,148.9619625
39.750393,-105.001465,151.2783378
39.750388,-105.00146,143.8445131
39.750382,-105.001453,147.7658503
39.750372,-105.001438,150.6042918
39.750357,-105.00142,140.9906644
39.750342,-105.001403,143.9987786
39.750332,-105.00139,146.5331047
39.750325,-105.001383,147.0570281
39.750317,-105.001373,146.845053
39.750303,-105.001363,146.9971115
39.750283,-105.001353,147.5122976
39.750257,-105.001345,147.1922776
39.750225,-105.001343,147.9471534
39.750192,-105.001357,153.3995788
39.750158,-105.00138,156.8821716
39.750127,-105.001413,157.5814755
39.750093,-105.00145,157.6803133
39.75006,-105.001493,158.6704249
39.750023,-105.00154,157.0829438
39.749983,-105.001592,155.9050535
39.74994,-105.001645,156.2287142
39.749895,-105.001703,156.0123187
39.749845,-105.001763,155.0922377
39.749795,-105.001825,154.2928729
39.749745,-105.001893,152.0854225
39.749695,-105.001962,151.8628745
39.749645,-105.002028,149.2399941
39.749597,-105.00209,145.4735729
39.749545,-105.002143,143.6246941
39.749488,-105.00219,141.9084152
39.74943,-105.002232,145.4762098
39.74937,-105.002272,141.8350171
39.749308,-105.00231,141.6009012
39.749248,-105.002345,146.5143587
39.74919,-105.002377,147.276801
39.749142,-105.002405,148.9435996
39.749108,-105.002423,147.3621756
39.749085,-105.002435,147.5794397
39.749063,-105.002442,146.8487678
39.74904,-105.002442,140.83879
39.749012,-105.002432,145.6154903
39.748983,-105.002405,146.4266503
39.748952,-105.002368,142.904843
39.748918,-105.002327,135.4872866
39.748882,-105.002282,139.6320726
39.748845,-105.002242,135.3614115
39.748815,-105.00221,144.567499
