Latitude,Longitude,VSA_BPL,,,,,,
39.745067,-104.98884,150.8669422,,,,,,
39.745063,-104.988833,150.1998261,,,,,,
39.74506,-104.98883,150.7268279,,,,,,
39.745057,-104.988825,150.867938,,,,,,
39.745053,-104.988822,152.3402878,,,,,,
39.74505,-104.988817,151.6007258,,,,,,
39.745047,-104.988812,151.058551,,,,,,
39.745043,-104.988808,152.9741234,,,,,,
39.745037,-104.988798,150.8770055,,,,,,
39.745033,-104.988792,152.6158938,,,,,,
39.745027,-104.988785,154.9481265,,,,,,
39.745018,-104.988785,152.2970798,,,,,,
39.745005,-104.988797,153.8732717,,,,,,
39.744983,-104.988825,151.485341,,,,,,
39.744952,-104.988865,148.8997164,,,,,,
39.744912,-104.988913,146.7622075,,,,,,
39.744875,-104.988962,148.4056346,,,,,,
39.744838,-104.98901,151.1901703,,,,,,
39.744798,-104.989078,151.8507778,,,,,,
39.744748,-104.989155,151.3466388,,,,,,
39.744692,-104.989232,150.5080462,,,,,,
39.744632,-104.989313,151.673387,,,,,,
39.744573,-104.989392,151.8183957,,,,,,
39.744512,-104.989468,155.7898715,,,,,,
39.744462,-104.989553,155.5923956,,,,,,
39.744407,-104.98963,154.8897649,,,,,,
39.744347,-104.989705,155.1915813,,,,,,
39.744287,-104.989765,156.3278796,,,,,,
39.744227,-104.989822,155.5227006,,,,,,
39.744165,-104.989887,155.3372249,,,,,,
39.744105,-104.989955,153.2075581,,,,,,
39.744045,-104.990022,151.3522267,,,,,,
39.743937,-104.990162,148.3549954,,,,,,
39.743887,-104.990233,148.7091296,,,,,,
39.743835,-104.990303,149.5006334,,,,,,
39.743788,-104.990372,150.8869096,,,,,,
39.74374,-104.99044,151.3502965,,,,,,
39.743692,-104.990503,152.040961,,,,,,
39.743642,-104.990565,151.6264849,,,,,,
39.743602,-104.990625,152.8362134,,,,,,
39.743573,-104.990678,152.5136955,,,,,,
39.74356,-104.990715,156.2479488,,,,,,
39.743552,-104.990732,158.5977997,,,,,,
39.743547,-104.990735,157.8603212,,,,,,
39.743543,-104.990733,160.3534668,,,,,,
39.743542,-104.990733,160.7816181,,,,,,
39.74354,-104.99073,160.2474106,,,,,,
39.74354,-104.990733,159.1990853,,,,,,
39.743537,-104.990742,161.5838549,,,,,,
39.743533,-104.990753,156.5835772,,,,,,
39.743528,-104.99077,156.031915,,,,,,
39.743523,-104.99078,156.7317461,,,,,,
39.743513,-104.990797,158.8400555,,,,,,
39.743505,-104.99081,159.3152266,,,,,,
39.743493,-104.99083,161.0950729,,,,,,
39.743488,-104.990852,155.1665395,,,,,,
39.743482,-104.990872,159.1807331,,,,,,
39.743473,-104.990888,157.7502353,,,,,,
39.743467,-104.990902,158.7609039,,,,,,
39.74346,-104.99091,157.4303726,,,,,,
39.743453,-104.990917,155.9790494,,,,,,
39.743448,-104.990925,156.4327346,,,,,,
39.74344,-104.990928,156.4976631,,,,,,
39.743433,-104.990932,157.7337839,,,,,,
39.743428,-104.990938,157.1345941,,,,,,
39.743427,-104.990948,157.7924598,,,,,,
39.743423,-104.990953,158.3085762,,,,,,
39.743425,-104.99097,158.3991772,,,,,,
39.743425,-104.990978,157.6259734,,,,,,
39.743422,-104.990987,156.4306578,,,,,,
39.743418,-104.990993,161.0900663,,,,,,
39.743418,-104.991,158.8086242,,,,,,
39.743413,-104.991005,157.4380607,,,,,,
39.743408,-104.991013,157.2203141,,,,,,
39.743407,-104.991023,155.7249356,,,,,,
39.743407,-104.991035,156.2287584,,,,,,
39.743407,-104.991052,155.7982474,,,,,,
39.743407,-104.991065,156.562541,,,,,,
39.743407,-104.991077,155.5794311,,,,,,
39.743407,-104.991087,154.6195843,,,,,,
39.743408,-104.991097,157.1309363,,,,,,
39.7434,-104.991105,157.2212973,,,,,,
39.743392,-104.991112,156.3639042,,,,,,
39.74338,-104.991122,157.2302082,,,,,,
39.743365,-104.991132,154.4356974,,,,,,
39.74334,-104.991153,147.3852764,,,,,,
39.743317,-104.99119,147.0977381,,,,,,
39.743283,-104.991242,148.2368655,,,,,,
39.743235,-104.991307,147.4998959,,,,,,
39.743177,-104.99139,147.3470395,,,,,,
39.74312,-104.991468,147.3077276,,,,,,
39.743078,-104.991528,148.38321,,,,,,
39.743053,-104.991585,146.4983596,,,,,,
39.743047,-104.99164,144.3698303,,,,,,
39.743088,-104.991743,145.5603883,,,,,,
39.743125,-104.991787,141.9096936,,,,,,
39.743165,-104.991833,144.9580786,,,,,,
39.743208,-104.991885,146.6649382,,,,,,
39.743255,-104.991938,145.3475541,,,,,,
39.743302,-104.991992,145.7420415,,,,,,
39.743345,-104.992045,149.0796391,,,,,,
39.74339,-104.992095,145.5573195,,,,,,
39.743427,-104.992138,147.1317163,,,,,,
39.743457,-104.99217,146.7971805,,,,,,
39.743478,-104.992193,152.0544468,,,,,,
39.743498,-104.992207,145.6264468,,,,,,
39.743508,-104.992212,143.5313503,,,,,,
39.743513,-104.992213,142.7057617,,,,,,
39.743515,-104.992212,142.37727,,,,,,
39.743517,-104.992207,146.3332306,,,,,,
39.74352,-104.992202,150.884,,,,,,
39.743523,-104.992198,147.94044,,,,,,
39.743525,-104.992195,149.4792707,,,,,,
39.743528,-104.992193,145.7095021,,,,,,
39.743535,-104.992195,146.2615543,,,,,,
39.743557,-104.992207,144.0712473,,,,,,
39.743592,-104.992238,141.3624176,,,,,,
39.743633,-104.99229,143.1095614,,,,,,
39.743683,-104.992353,146.3488638,,,,,,
39.74374,-104.992423,144.7744827,,,,,,
39.743802,-104.992498,144.0355399,,,,,,
39.743863,-104.992577,146.5547454,,,,,,
39.743935,-104.992652,142.2970857,,,,,,
39.744003,-104.992727,143.4503016,,,,,,
39.744062,-104.992805,144.1238979,,,,,,
39.74412,-104.992883,143.8742184,,,,,,
39.74418,-104.992965,143.8865158,,,,,,
39.744238,-104.993048,142.5967961,,,,,,
39.744298,-104.993132,143.6047648,,,,,,
39.744357,-104.993217,144.3579991,,,,,,
39.744417,-104.993302,144.008538,,,,,,
39.744477,-104.993385,143.2949102,,,,,,
39.744555,-104.993465,145.1688167,,,,,,
39.744655,-104.993537,143.6738334,,,,,,
39.744747,-104.993605,140.7949818,,,,,,
39.744817,-104.99368,141.5961436,,,,,,
39.74486,-104.993777,142.1473303,,,,,,
39.744947,-104.993978,144.0101112,,,,,,
39.744992,-104.994075,144.4690836,,,,,,
39.745048,-104.994162,146.661442,,,,,,
39.74509,-104.994257,145.9639848,,,,,,
39.745182,-104.994415,143.4644251,,,,,,
39.745225,-104.994475,144.1732456,,,,,,
39.745262,-104.994525,143.60006,,,,,,
39.745297,-104.994562,144.4547217,,,,,,
39.745363,-104.994627,143.8252296,,,,,,
39.745398,-104.994667,143.0123759,,,,,,
39.74543,-104.99472,142.7207044,,,,,,
39.745498,-104.994847,144.0884846,,,,,,
39.745537,-104.994915,144.9680524,,,,,,
39.745578,-104.994985,144.8277893,,,,,,
39.74562,-104.995055,145.6273713,,,,,,
39.745665,-104.995125,146.2182777,,,,,,
39.745755,-104.995262,145.508657,,,,,,
39.745803,-104.995327,146.2194585,,,,,,
39.745852,-104.99539,145.6849632,,,,,,
39.745897,-104.995452,143.0145986,,,,,,
39.745985,-104.995567,144.066649,,,,,,
39.74603,-104.995625,143.6900789,,,,,,
39.74608,-104.995685,144.6156897,,,,,,
39.746135,-104.99575,141.3613377,,,,,,
39.746265,-104.995888,142.0724723,,,,,,
39.746327,-104.995963,144.9744004,,,,,,
39.746388,-104.99604,141.8143932,,,,,,
39.74645,-104.996117,142.3387631,,,,,,
39.746572,-104.996268,142.0397613,,,,,,
39.746635,-104.996338,143.3560321,,,,,,
39.746698,-104.996408,140.5432819,,,,,,
39.746758,-104.996472,143.5826185,,,,,,
39.746863,-104.996577,142.0660075,,,,,,
39.746907,-104.996622,144.4679572,,,,,,
39.746943,-104.996662,142.119984,,,,,,
39.746973,-104.996695,140.739594,,,,,,
39.747048,-104.996777,141.9560696,,,,,,
39.747072,-104.99682,145.6645341,,,,,,
39.747107,-104.996878,141.7495137,,,,,,
39.747225,-104.997032,145.0476206,,,,,,
39.747295,-104.99712,143.0899216,,,,,,
39.747367,-104.99721,143.1596828,,,,,,
39.747437,-104.997293,142.9184563,,,,,,
39.747553,-104.997442,143.5756477,,,,,,
39.7476,-104.997507,143.5174297,,,,,,
39.74764,-104.997562,145.3065521,,,,,,
39.747677,-104.9976,144.6526351,,,,,,
39.747755,-104.99762,148.8915596,,,,,,
39.747795,-104.997592,150.7001347,,,,,,
39.747835,-104.997547,150.5649682,,,,,,
39.747882,-104.997492,149.7938129,,,,,,
39.747995,-104.997358,149.9677353,,,,,,
39.748057,-104.997288,148.8589835,,,,,,
39.748108,-104.99722,149.1108921,,,,,,
39.748158,-104.997157,152.5513047,,,,,,
39.748237,-104.99705,149.8423607,,,,,,
39.74827,-104.997012,152.8662023,,,,,,
39.748293,-104.996987,151.2406855,,,,,,
39.748308,-104.996972,153.1526173,,,,,,
39.748323,-104.996965,149.0944483,,,,,,
39.748325,-104.996967,147.9937877,,,,,,
39.748328,-104.99697,148.991444,,,,,,
39.74833,-104.996972,153.039434,,,,,,
39.748333,-104.996975,152.6191232,,,,,,
39.748335,-104.996975,154.2132677,,,,,,
39.748338,-104.996973,152.930248,,,,,,
39.748347,-104.996968,151.9002733,,,,,,
39.748415,-104.99689,151.147729,,,,,,
39.74845,-104.996848,150.084454,,,,,,
39.748487,-104.996805,149.9389449,,,,,,
39.748562,-104.996715,144.7026516,,,,,,
39.7486,-104.996662,145.3442254,,,,,,
39.748643,-104.99661,148.2121538,,,,,,
39.748687,-104.996555,153.2370568,,,,,,
39.748765,-104.996472,151.468166,,,,,,
39.748807,-104.996422,149.8461986,,,,,,
39.74885,-104.996355,150.6574275,,,,,,
39.748893,-104.996293,151.6765512,,,,,,
39.748978,-104.996155,152.1738652,,,,,,
39.749025,-104.996102,151.7911951,,,,,,
39.749073,-104.996043,150.7953661,,,,,,
39.749118,-104.995977,146.9006068,,,,,,
39.749217,-104.995845,146.5986821,,,,,,
39.749258,-104.99578,143.3299804,,,,,,
39.749293,-104.995707,148.116127,,,,,,
39.749325,-104.995643,144.1196922,,,,,,
39.749387,-104.995547,141.9181862,,,,,,
39.74941,-104.995505,143.6482074,,,,,,
39.749423,-104.99547,145.4315604,,,,,,
39.749433,-104.995435,139.9184959,,,,,,
39.74944,-104.9954,138.2722996,,,,,,
39.749445,-104.995362,141.1758915,,,,,,
39.749447,-104.995325,144.6051857,,,,,,
39.749433,-104.995288,142.7893642,,,,,,
39.749405,-104.995252,144.8626681,,,,,,
39.749367,-104.995203,146.0589208,,,,,,
39.74932,-104.995147,144.2252207,,,,,,
39.749258,-104.995098,144.6052752,,,,,,
39.7492,-104.995032,142.0030006,,,,,,
39.74915,-104.994957,141.4199542,,,,,,
39.749105,-104.99488,143.5900578,,,,,,
39.749025,-104.99476,145.3558648,,,,,,
39.748997,-104.994712,141.4710337,,,,,,
39.748975,-104.994668,143.1627719,,,,,,
39.748957,-104.994637,145.5587004,,,,,,
39.748947,-104.994617,148.5599542,,,,,,
39.748942,-104.994603,151.5160281,,,,,,
39.748942,-104.99459,151.9341239,,,,,,
39.748945,-104.994578,147.6972937,,,,,,
39.748947,-104.994568,149.3398717,,,,,,
39.74895,-104.99456,153.5690223,,,,,,
39.748952,-104.99455,153.8872053,,,,,,
39.748953,-104.99454,156.316718,,,,,,
39.748955,-104.994532,149.6920795,,,,,,
39.748957,-104.994523,144.737249,,,,,,
39.748957,-104.994515,142.2915141,,,,,,
39.748948,-104.994503,140.7285222,,,,,,
39.748928,-104.994477,141.664375,,,,,,
39.7489,-104.994433,144.6967708,,,,,,
39.748862,-104.994377,144.1113899,,,,,,
39.748812,-104.994308,144.5879353,,,,,,
39.748755,-104.994233,144.3382406,,,,,,
39.748697,-104.994153,146.1712212,,,,,,
39.748625,-104.994073,144.6300833,,,,,,
39.748557,-104.993987,144.5074521,,,,,,
39.748492,-104.993897,144.1090781,,,,,,
39.748363,-104.993723,145.2388145,,,,,,
39.748307,-104.993632,145.5783506,,,,,,
39.748307,-104.993632,144.3269565,,,,,,
39.748185,-104.993457,144.467576,,,,,,
39.748122,-104.99337,143.2396328,,,,,,
39.748057,-104.993287,144.0673024,,,,,,
39.747993,-104.993207,144.9486741,,,,,,
39.747933,-104.99313,144.2913558,,,,,,
39.747873,-104.993057,142.4456262,,,,,,
39.747813,-104.99299,142.0902847,,,,,,
39.747758,-104.992923,145.5114564,,,,,,
39.747697,-104.99286,146.8932473,,,,,,
39.747632,-104.992798,147.8688591,,,,,,
39.747527,-104.992653,146.682938,,,,,,
39.747485,-104.992578,143.6452995,,,,,,
39.747432,-104.99251,145.453026,,,,,,
39.747365,-104.99244,147.8578978,,,,,,
39.747293,-104.992368,144.8377055,,,,,,
39.747222,-104.992295,146.9929504,,,,,,
39.747153,-104.992215,146.1319768,,,,,,
39.747082,-104.992137,147.6931083,,,,,,
39.747012,-104.99206,145.8475687,,,,,,
39.746938,-104.991983,147.5479372,,,,,,
39.746873,-104.9919,145.902469,,,,,,
39.746813,-104.991808,144.5854733,,,,,,
39.74674,-104.991737,146.8583534,,,,,,
39.746672,-104.991657,148.2581723,,,,,,
39.746605,-104.99156,146.9168625,,,,,,
39.746537,-104.991462,146.9433124,,,,,,
39.746483,-104.99136,144.1490581,,,,,,
39.746415,-104.991275,146.1837085,,,,,,
39.746358,-104.991198,143.4642807,,,,,,
39.746282,-104.991122,143.5578098,,,,,,
39.746198,-104.991035,142.7764111,,,,,,
39.74613,-104.990945,140.5100018,,,,,,
39.746082,-104.990845,141.3921384,,,,,,
39.746023,-104.99075,143.1040825,,,,,,
39.745963,-104.990658,144.8256557,,,,,,
39.745905,-104.990568,146.1420736,,,,,,
39.745828,-104.990485,146.3210945,,,,,,
39.745755,-104.990405,146.493505,,,,,,
39.745677,-104.990317,146.7627062,,,,,,
39.745605,-104.990222,147.2000167,,,,,,
39.745537,-104.990122,147.5209112,,,,,,
39.745477,-104.990023,148.0326876,,,,,,
39.745348,-104.989847,147.8289189,,,,,,
39.745285,-104.989772,145.1885718,,,,,,
39.745208,-104.989707,145.4495924,,,,,,
39.745135,-104.98964,149.1557583,,,,,,
39.745073,-104.989558,148.1668596,,,,,,
39.745012,-104.98947,147.6015114,,,,,,
39.74494,-104.989392,148.6908879,,,,,,
39.744875,-104.989305,148.9572007,,,,,,
39.744815,-104.989218,148.2352473,,,,,,
39.74476,-104.989138,151.0801587,,,,,,
39.744705,-104.989063,148.9549504,,,,,,
39.744652,-104.988983,148.8203247,,,,,,
39.744595,-104.988908,148.0214726,,,,,,
39.744542,-104.98883,146.5854301,,,,,,
39.744482,-104.98876,149.5386968,,,,,,
39.744417,-104.98869,149.3327402,,,,,,
39.744333,-104.988627,147.347543,,,,,,
39.744215,-104.988588,147.9354491,,,,,,
39.744087,-104.988548,149.000383,,,,,,
39.743985,-104.988493,147.9906131,,,,,,
39.74392,-104.98843,147.0321282,,,,,,
39.74387,-104.988373,147.3587554,,,,,,
39.743827,-104.988317,146.9387848,,,,,,
39.74378,-104.988265,145.0646912,,,,,,
39.743753,-104.988207,144.7109587,,,,,,
39.7437,-104.988108,148.1485869,,,,,,
39.743677,-104.988072,148.4192556,,,,,,
39.743652,-104.98804,148.9713873,,,,,,
39.743617,-104.98802,149.8404538,,,,,,
39.743573,-104.988018,148.2892085,,,,,,
39.743577,-104.988015,148.9255856,,,,,,
39.743595,-104.988005,150.2579431,,,,,,
39.74362,-104.987988,151.5526798,,,,,,
39.743618,-104.987978,147.4880829,,,,,,
39.743612,-104.987962,145.9069799,,,,,,
39.7436,-104.987938,148.3840085,,,,,,
39.743587,-104.9879,146.2263069,,,,,,
39.743557,-104.987793,144.4942222,,,,,,
39.743545,-104.98773,147.4618098,,,,,,
39.743527,-104.987685,146.157031,,,,,,
39.743502,-104.98765,147.2476235,,,,,,
39.743427,-104.987593,147.6703343,,,,,,
39.743383,-104.987558,148.2173561,,,,,,
39.743342,-104.987522,150.3622658,,,,,,
39.743303,-104.987468,150.6756128,,,,,,
39.74326,-104.987382,150.5117722,,,,,,
39.743257,-104.987327,147.8688424,,,,,,
39.74325,-104.987253,148.4267847,,,,,,
39.743252,-104.987193,150.0128017,,,,,,
39.743278,-104.987085,150.0209501,,,,,,
39.74328,-104.986997,148.7657936,,,,,,
39.743267,-104.986897,149.5304263,,,,,,
39.743267,-104.986778,150.5182912,,,,,,
39.743262,-104.986483,153.6363029,,,,,,
39.743253,-104.98633,154.1862902,,,,,,
39.743247,-104.986175,156.552128,,,,,,
39.74326,-104.986012,154.4525373,,,,,,
39.743247,-104.98555,153.2807592,,,,,,
39.743228,-104.985413,153.3989807,,,,,,
39.743208,-104.985285,152.30227,,,,,,
39.743177,-104.985035,152.6030698,,,,,,
39.743162,-104.9849,154.2143436,,,,,,
39.743137,-104.984755,152.7978509,,,,,,
39.743137,-104.984598,154.613171,,,,,,
39.743167,-104.984275,154.1226543,,,,,,
39.743182,-104.984122,154.241371,,,,,,
39.743188,-104.98396,153.7579144,,,,,,
39.743187,-104.983815,154.9378894,,,,,,
39.74318,-104.983542,154.7028978,,,,,,
39.743188,-104.98341,154.2552723,,,,,,
39.743188,-104.983288,153.6099964,,,,,,
39.743187,-104.98318,150.201653,,,,,,
39.743187,-104.982998,153.4240398,,,,,,
39.743198,-104.982922,154.0017793,,,,,,
39.743212,-104.982835,153.0036897,,,,,,
39.743223,-104.982738,152.1264351,,,,,,
39.743237,-104.982505,151.8040309,,,,,,
39.743235,-104.982375,151.985044,,,,,,
39.743238,-104.982242,152.1243276,,,,,,
39.743242,-104.982103,150.9834782,,,,,,
39.743247,-104.981833,151.4078536,,,,,,
39.74325,-104.981695,150.8917271,,,,,,
39.743253,-104.981558,152.345303,,,,,,
39.743257,-104.981418,153.6251388,,,,,,
39.743258,-104.981133,154.3121128,,,,,,
39.743262,-104.980838,154.8989137,,,,,,
39.743263,-104.980688,150.6734277,,,,,,
39.743267,-104.980387,151.0102809,,,,,,
39.743267,-104.980235,150.593223,,,,,,
39.74327,-104.980083,151.7355961,,,,,,
39.743272,-104.97993,152.1453799,,,,,,
39.743272,-104.979618,154.8342495,,,,,,
39.74327,-104.979458,154.1785412,,,,,,
39.74327,-104.979297,152.0410888,,,,,,
39.743268,-104.979135,152.3730543,,,,,,
39.743268,-104.978805,153.3160237,,,,,,
39.743268,-104.978638,149.7688669,,,,,,
39.743267,-104.978473,153.0417815,,,,,,
39.743268,-104.978308,150.7958273,,,,,,
39.743268,-104.977978,151.0544353,,,,,,
39.743268,-104.977812,151.1104386,,,,,,
39.743268,-104.977645,151.4051207,,,,,,
39.743268,-104.97748,150.3130303,,,,,,
39.743267,-104.977157,147.6279137,,,,,,
39.743267,-104.976995,146.9168624,,,,,,
39.743267,-104.976833,148.2852726,,,,,,
39.743265,-104.976668,146.7356191,,,,,,
39.743265,-104.976342,147.6509164,,,,,,
39.743265,-104.976178,148.4325343,,,,,,
39.743265,-104.976015,148.226801,,,,,,
39.743265,-104.975852,148.6988052,,,,,,
39.743267,-104.975523,149.7135533,,,,,,
39.743267,-104.975358,149.4414607,,,,,,
39.743267,-104.975033,146.3633909,,,,,,
39.743265,-104.974713,145.5755055,,,,,,
39.743265,-104.974557,145.9446056,,,,,,
39.743265,-104.974402,145.8758107,,,,,,
39.743263,-104.974248,145.5665941,,,,,,
39.743263,-104.97395,146.0823856,,,,,,
39.743262,-104.973803,146.3600501,,,,,,
39.743262,-104.973657,144.2577105,,,,,,
39.743262,-104.973512,147.1975234,,,,,,
39.743262,-104.973218,144.6153969,,,,,,
39.743262,-104.973072,141.4148092,,,,,,
39.743262,-104.972923,126.6174918,,,,,,
39.743262,-104.972773,123.656651,,,,,,
39.743262,-104.972473,148.428345,,,,,,
39.74326,-104.97232,149.2197264,,,,,,
39.74326,-104.972163,149.1785652,,,,,,
39.743258,-104.972005,149.8565288,,,,,,
39.743257,-104.97168,150.2113639,,,,,,
39.743255,-104.971515,149.5696592,,,,,,
39.743255,-104.971352,149.1803765,,,,,,
39.743253,-104.971188,149.6577705,,,,,,
39.743252,-104.970862,153.0420716,,,,,,
39.743252,-104.9707,153.1177658,,,,,,
39.74325,-104.970542,153.797606,,,,,,
39.743252,-104.970385,154.0152051,,,,,,
39.743252,-104.970078,155.186513,,,,,,
39.743253,-104.96993,154.8207218,,,,,,
39.743253,-104.969783,154.6603427,,,,,,
39.743253,-104.969645,154.6406555,,,,,,
39.743253,-104.9694,155.9801708,,,,,,
39.743252,-104.969292,154.6398913,,,,,,
39.74325,-104.969185,154.6917673,,,,,,
39.743248,-104.969083,155.0349701,,,,,,
39.743247,-104.968883,155.678478,,,,,,
39.743247,-104.968785,154.4111109,,,,,,
39.743247,-104.968683,154.5269572,,,,,,
39.743247,-104.968573,154.8228853,,,,,,
39.743247,-104.968333,156.6295929,,,,,,
39.743245,-104.968207,158.5622346,,,,,,
39.743243,-104.968077,156.1791581,,,,,,
39.743242,-104.967945,157.2396458,,,,,,
39.743242,-104.967555,156.4665131,,,,,,
39.74324,-104.967425,154.4235286,,,,,,
39.743242,-104.967295,157.3827627,,,,,,
39.743242,-104.967027,157.4296577,,,,,,
39.743242,-104.966888,156.3585275,,,,,,
39.74324,-104.96675,153.9185183,,,,,,
39.74324,-104.966608,149.0736721,,,,,,
39.74324,-104.96632,154.259632,,,,,,
39.743238,-104.966173,154.3757935,,,,,,
39.743238,-104.966028,156.4444706,,,,,,
39.743238,-104.965883,155.4556049,,,,,,
39.743238,-104.965595,158.1074059,,,,,,
39.743237,-104.965452,158.1440825,,,,,,
39.743237,-104.96531,153.4306099,,,,,,
39.743238,-104.965168,158.626304,,,,,,
39.743238,-104.965028,157.0342096,,,,,,
39.743237,-104.964887,152.4901262,,,,,,
39.743237,-104.964747,154.9766826,,,,,,
39.743237,-104.964607,154.9859974,,,,,,
39.743235,-104.964468,156.7300084,,,,,,
39.743235,-104.96433,153.5323255,,,,,,
39.743235,-104.964193,153.1810429,,,,,,
39.743237,-104.963925,155.6183765,,,,,,
39.743235,-104.963792,154.5687803,,,,,,
39.743235,-104.96366,153.1904205,,,,,,
39.743233,-104.963528,152.6099287,,,,,,
39.743233,-104.963403,154.0641483,,,,,,
39.743233,-104.963285,157.1437506,,,,,,
39.743233,-104.963168,158.8057374,,,,,,
39.743232,-104.96305,154.475065,,,,,,
39.743232,-104.962932,153.8427668,,,,,,
39.74323,-104.962813,158.3892011,,,,,,
39.74323,-104.9627,158.2435973,,,,,,
39.74323,-104.962587,158.6405111,,,,,,
39.74323,-104.962475,158.6688315,,,,,,
39.74323,-104.962363,160.6575102,,,,,,
39.743228,-104.962253,160.3172717,,,,,,
39.743228,-104.962145,159.706332,,,,,,
39.743227,-104.962038,155.2030063,,,,,,
39.743227,-104.961932,159.2766231,,,,,,
39.743227,-104.961827,158.7694107,,,,,,
39.743227,-104.961722,160.8691599,,,,,,
39.743227,-104.961617,162.6555537,,,,,,
39.743227,-104.961518,161.5117109,,,,,,
39.743227,-104.961422,159.3433688,,,,,,
39.743227,-104.961328,158.2432527,,,,,,
39.743225,-104.961155,159.8889031,,,,,,
39.743225,-104.961072,161.1620015,,,,,,
39.743223,-104.960993,158.9515809,,,,,,
39.743223,-104.960922,158.8929733,,,,,,
39.743222,-104.960862,157.8337285,,,,,,
39.743222,-104.960805,153.8667414,,,,,,
39.743222,-104.960748,155.4202888,,,,,,
39.743222,-104.96069,158.6944114,,,,,,
39.74322,-104.96063,156.5584139,,,,,,
39.74322,-104.960572,155.8619003,,,,,,
39.74322,-104.960518,153.0815406,,,,,,
39.74322,-104.960477,154.9715895,,,,,,
39.74322,-104.960443,153.4877874,,,,,,
39.74322,-104.960412,156.2372532,,,,,,
39.74322,-104.960373,156.3899044,,,,,,
39.743222,-104.960322,157.0864312,,,,,,
39.743222,-104.960257,156.7649572,,,,,,
39.743223,-104.960177,156.018491,,,,,,
39.743227,-104.96009,151.9690201,,,,,,
39.743235,-104.959998,153.5434762,,,,,,
39.743247,-104.959902,152.2477816,,,,,,
39.743267,-104.959798,150.587771,,,,,,
39.743295,-104.959685,149.7948293,,,,,,
39.74333,-104.959563,150.3925731,,,,,,
39.74337,-104.959437,149.7239072,,,,,,
39.743417,-104.959305,149.4107868,,,,,,
39.743465,-104.959165,150.5157145,,,,,,
39.743515,-104.959018,148.5523571,,,,,,
39.74356,-104.958867,151.4248194,,,,,,
39.743605,-104.95871,149.9628804,,,,,,
39.743647,-104.958553,145.9122317,,,,,,
39.743685,-104.958397,149.6417365,,,,,,
39.743718,-104.958238,150.8360192,,,,,,
39.743755,-104.957917,149.9520994,,,,,,
39.74376,-104.957755,148.1233465,,,,,,
39.743762,-104.957597,150.4712343,,,,,,
39.743762,-104.95745,150.0945323,,,,,,
39.743762,-104.95732,150.2495533,,,,,,
39.743762,-104.957208,147.9208877,,,,,,
39.74376,-104.957118,149.3221132,,,,,,
39.743757,-104.957045,149.5281771,,,,,,
39.743743,-104.956987,150.4917049,,,,,,
39.743715,-104.95694,150.6843844,,,,,,
39.743673,-104.95691,151.1583571,,,,,,
39.743622,-104.956893,150.8311489,,,,,,
39.743562,-104.956887,150.746307,,,,,,
39.743492,-104.956885,150.2425273,,,,,,
39.743415,-104.956883,151.0291468,,,,,,
39.74333,-104.956883,149.9501222,,,,,,
39.74324,-104.956883,148.4400786,,,,,,
39.743147,-104.956885,149.0427114,,,,,,
39.74305,-104.956883,149.570868,,,,,,
39.742952,-104.956883,148.6410267,,,,,,
39.742852,-104.956883,147.8319386,,,,,,
39.742752,-104.956887,147.4911771,,,,,,
39.742653,-104.95689,147.1425671,,,,,,
39.742555,-104.956893,146.5425033,,,,,,
39.742363,-104.956897,147.3351697,,,,,,
39.74227,-104.956897,148.1152635,,,,,,
39.742178,-104.956898,145.4117777,,,,,,
39.742088,-104.956898,146.7988358,,,,,,
39.742003,-104.9569,149.0116578,,,,,,
39.741925,-104.956898,147.6763778,,,,,,
39.741858,-104.956898,148.961618,,,,,,
39.741805,-104.956898,146.9306602,,,,,,
39.741768,-104.956898,148.7825672,,,,,,
39.74175,-104.956898,151.9997279,,,,,,
39.741743,-104.956898,147.2861152,,,,,,
39.741742,-104.956898,147.4866598,,,,,,
39.741712,-104.956898,146.6729476,,,,,,
39.741683,-104.956895,144.9124772,,,,,,
39.74165,-104.956885,146.6532006,,,,,,
39.741622,-104.956862,144.6479355,,,,,,
39.741605,-104.956828,145.1338135,,,,,,
39.741598,-104.956792,145.1038991,,,,,,
39.7416,-104.95676,145.816251,,,,,,
39.741608,-104.956733,144.6621307,,,,,,
39.741628,-104.956703,145.0872878,,,,,,
39.741662,-104.956682,145.771539,,,,,,
39.741705,-104.956672,144.5178243,,,,,,
39.74176,-104.956673,145.3092418,,,,,,
39.741823,-104.95668,146.0347067,,,,,,
39.741897,-104.956688,146.4464499,,,,,,
39.741978,-104.956692,147.9707408,,,,,,
39.742067,-104.956692,147.2022294,,,,,,
39.742158,-104.956692,145.7633768,,,,,,
39.742255,-104.956692,146.0098521,,,,,,
39.742352,-104.956693,144.7906802,,,,,,
39.74245,-104.956695,145.0983501,,,,,,
39.74255,-104.956697,145.923867,,,,,,
39.74265,-104.956697,146.2073564,,,,,,
39.74275,-104.956697,147.3739305,,,,,,
39.742852,-104.956695,146.0050069,,,,,,
39.742955,-104.956695,148.9307255,,,,,,
39.743057,-104.956693,149.1750415,,,,,,
39.743157,-104.956692,148.281299,,,,,,
39.743252,-104.956692,149.8260932,,,,,,
39.743415,-104.956692,148.221212,,,,,,
39.74348,-104.956692,149.7579582,,,,,,
39.743535,-104.956692,149.086785,,,,,,
39.743578,-104.95669,148.7088525,,,,,,
39.743613,-104.95669,148.8126368,,,,,,
